lexeme	ambiguous	mode	model	score
자신	1	weighted	w2v	39.9799
연습	1	weighted	w2v	39.995
침공	1	weighted	w2v	40.0101
경위	1	weighted	w2v	40.0
디자이너	0	weighted	w2v	39.9899
즉사	0	weighted	w2v	39.9799
파고	0	weighted	w2v	39.9698
사회	1	weighted	w2v	39.9849
항해	0	weighted	w2v	39.9749
영재	0	weighted	w2v	39.99
카운터	0	weighted	w2v	39.9799
행성	0	weighted	w2v	39.9699
미안	0	weighted	w2v	39.9849
남북	0	weighted	w2v	39.9749
지배	1	weighted	w2v	39.99
레슬링	0	weighted	w2v	40.005
간판	0	weighted	w2v	39.995
불안	1	weighted	w2v	40.01
도쿄	0	weighted	w2v	40.0
법관	0	weighted	w2v	40.015
난징	0	weighted	w2v	40.005
해저	0	weighted	w2v	39.995
축사	1	weighted	w2v	39.985
절제	0	weighted	w2v	39.975
영상	0	weighted	w2v	39.99
장성	0	weighted	w2v	40.005
해	1	weighted	w2v	39.995
노모	0	weighted	w2v	39.985
화	0	weighted	w2v	39.975
시디	0	weighted	w2v	39.965
권한	0	weighted	w2v	39.955
융통	0	weighted	w2v	39.945
집중	1	weighted	w2v	39.96
상호	0	weighted	w2v	39.975
변방	0	weighted	w2v	39.99
빗	0	weighted	w2v	39.98
부다페스트	0	weighted	w2v	39.9701
리우데자네이루	0	weighted	w2v	39.985
명심	0	weighted	w2v	40.0
수거	0	weighted	w2v	40.015
유산	1	weighted	w2v	40.005
정책	1	weighted	w2v	40.0199
고사	0	weighted	w2v	40.01
송파	0	weighted	w2v	40.0249
송도	0	weighted	w2v	40.0398
처우	0	weighted	w2v	40.0299
의원	1	weighted	w2v	40.0448
명암	0	weighted	w2v	40.0597
주류	1	weighted	w2v	40.0498
해직	0	weighted	w2v	40.0398
철거	0	weighted	w2v	40.0547
당파	0	weighted	w2v	40.0447
중형	0	weighted	w2v	40.0596
함락	0	weighted	w2v	40.0745
지수	1	weighted	w2v	40.0646
근접	0	weighted	w2v	40.0546
티오프	0	weighted	w2v	40.0695
인성	0	weighted	w2v	40.0596
차종	0	weighted	w2v	40.0496
후각	0	weighted	w2v	40.0645
감옥	0	weighted	w2v	40.0794
유출	1	weighted	w2v	40.0694
사제	1	weighted	w2v	40.0843
해석	1	weighted	w2v	40.0743
궁예	0	weighted	w2v	40.0892
격차	0	weighted	w2v	40.0793
오후	1	weighted	w2v	40.0693
논란	0	weighted	w2v	40.0594
수량	0	weighted	w2v	40.0743
실천	1	weighted	w2v	40.0643
부패	0	weighted	w2v	40.0792
철저	0	weighted	w2v	40.0693
해머	0	weighted	w2v	40.0593
종족	0	weighted	w2v	40.0494
잡음	0	weighted	w2v	40.0395
스케줄	0	weighted	w2v	40.0297
주차	1	weighted	w2v	40.0445
특사	0	weighted	w2v	40.0346
일임	0	weighted	w2v	40.0494
광맥	0	weighted	w2v	40.0395
월북	0	weighted	w2v	40.0296
장병	0	weighted	w2v	40.0444
예수	0	weighted	w2v	40.0345
칼로리	0	weighted	w2v	40.0493
평	0	weighted	w2v	40.0641
과격	0	weighted	w2v	40.0542
법사위	0	weighted	w2v	40.0444
내면	0	weighted	w2v	40.0345
방지	1	weighted	w2v	40.0246
병상	0	weighted	w2v	40.0148
여명	0	weighted	w2v	40.0295
멋	0	weighted	w2v	40.0197
풍요	0	weighted	w2v	40.0098
지자체	0	weighted	w2v	40.0
흉기	0	weighted	w2v	39.9902
담배	0	weighted	w2v	40.0049
후손	0	weighted	w2v	39.9951
관객	0	weighted	w2v	39.9853
미사일	0	weighted	w2v	40.0
추종	0	weighted	w2v	39.9902
형벌	0	weighted	w2v	39.9804
감세	0	weighted	w2v	39.9705
참관	0	weighted	w2v	39.9853
타계	0	weighted	w2v	39.9755
유로	0	weighted	w2v	39.9902
운임	0	weighted	w2v	40.0049
레저	0	weighted	w2v	39.9951
작성	1	weighted	w2v	40.0098
속설	0	weighted	w2v	40.0245
누명	0	weighted	w2v	40.0147
리디아	0	weighted	w2v	40.0294
담임	0	weighted	w2v	40.0196
절호	0	weighted	w2v	40.0098
두절	0	weighted	w2v	40.0
부시	0	weighted	w2v	39.9902
미만	0	weighted	w2v	39.9804
전자	0	weighted	w2v	39.9706
테마	0	weighted	w2v	39.9609
베이징	0	weighted	w2v	39.9756
동경	0	weighted	w2v	39.9658
목록	0	weighted	w2v	39.956
여럿	0	weighted	w2v	39.9707
플라스틱	0	weighted	w2v	39.9609
기근	0	weighted	w2v	39.9512
감염	1	weighted	w2v	39.9658
열쇠	0	weighted	w2v	39.9561
개악	0	weighted	w2v	39.9463
조심	0	weighted	w2v	39.961
제독	0	weighted	w2v	39.9512
원칙	0	weighted	w2v	39.9659
도래	0	weighted	w2v	39.9805
분투	0	weighted	w2v	39.9708
국내	1	weighted	w2v	39.9854
조업	0	weighted	w2v	39.9756
상병	0	weighted	w2v	39.9659
부지	0	weighted	w2v	39.9562
사후	0	weighted	w2v	39.9464
전술	0	weighted	w2v	39.9367
모스크	0	weighted	w2v	39.927
특이	0	weighted	w2v	39.9173
연소	0	weighted	w2v	39.9319
대답	0	weighted	w2v	39.9465
나전	0	weighted	w2v	39.9368
단언	0	weighted	w2v	39.9271
오만	1	weighted	w2v	39.9417
버릇	0	weighted	w2v	39.932
문책	0	weighted	w2v	39.9223
혈압	0	weighted	w2v	39.9126
초보	0	weighted	w2v	39.9272
동공	0	weighted	w2v	39.9175
치료	0	weighted	w2v	39.9321
각종	0	weighted	w2v	39.9466
현란	0	weighted	w2v	39.9612
함수	1	weighted	w2v	39.9515
경고	1	weighted	w2v	39.9661
저녁	1	weighted	w2v	39.9806
서약	0	weighted	w2v	39.9952
사저	0	weighted	w2v	39.9855
명시	0	weighted	w2v	40.0
본선	0	weighted	w2v	39.9903
과다	0	weighted	w2v	39.9806
담대	0	weighted	w2v	39.971
출항	0	weighted	w2v	39.9613
처가	0	weighted	w2v	39.9758
경험	1	weighted	w2v	39.9903
실현	0	weighted	w2v	39.9807
필명	0	weighted	w2v	39.971
사전	1	weighted	w2v	39.9855
동지	0	weighted	w2v	40.0
실력	0	weighted	w2v	40.0145
소속	0	weighted	w2v	40.029
회사	1	weighted	w2v	40.0434
현직	0	weighted	w2v	40.0579
개최	0	weighted	w2v	40.0483
협조	1	weighted	w2v	40.0386
엄단	0	weighted	w2v	40.0531
구입	1	weighted	w2v	40.0434
고양	1	weighted	w2v	40.0578
신유	0	weighted	w2v	40.0482
변환	0	weighted	w2v	40.0385
위원	0	weighted	w2v	40.053
경지	0	weighted	w2v	40.0433
낙점	0	weighted	w2v	40.0337
원시	0	weighted	w2v	40.0241
업태	0	weighted	w2v	40.0144
수유	0	weighted	w2v	40.0048
유니폼	1	weighted	w2v	40.0192
손실	0	weighted	w2v	40.0096
밤	0	weighted	w2v	40.0
전단	0	weighted	w2v	40.0144
각	0	weighted	w2v	40.0288
불	1	weighted	w2v	40.0432
결심	0	weighted	w2v	40.0336
고궁	0	weighted	w2v	40.048
국지	0	weighted	w2v	40.0384
남부	0	weighted	w2v	40.0288
수법	0	weighted	w2v	40.0432
폐쇄	1	weighted	w2v	40.0576
수사	1	weighted	w2v	40.0719
폭염	0	weighted	w2v	40.0863
시공	0	weighted	w2v	40.1007
요직	0	weighted	w2v	40.0911
오기	0	weighted	w2v	40.0815
문혁	0	weighted	w2v	40.0719
신임	0	weighted	w2v	40.0862
인턴	0	weighted	w2v	40.0766
배구	0	weighted	w2v	40.091
말씀	1	weighted	w2v	40.1053
매	0	weighted	w2v	40.0957
복귀	1	weighted	w2v	40.11
간섭	0	weighted	w2v	40.1004
학창	0	weighted	w2v	40.0908
풀이	1	weighted	w2v	40.0813
소문	1	weighted	w2v	40.0717
단지	0	weighted	w2v	40.086
한일	0	weighted	w2v	40.0764
신규	0	weighted	w2v	40.0669
권리	0	weighted	w2v	40.0812
시세	0	weighted	w2v	40.0955
무디스	0	weighted	w2v	40.1098
벼랑	0	weighted	w2v	40.1002
산	0	weighted	w2v	40.0906
존치	0	weighted	w2v	40.0811
프로모터	0	weighted	w2v	40.0715
선발	1	weighted	w2v	40.0858
예술	1	weighted	w2v	40.1001
꽃	1	weighted	w2v	40.0905
컨설팅	0	weighted	w2v	40.081
법	0	weighted	w2v	40.0952
회초리	0	weighted	w2v	40.0857
인정	1	weighted	w2v	40.1
생산	0	weighted	w2v	40.0904
동상	0	weighted	w2v	40.0809
애착	0	weighted	w2v	40.0713
지속	1	weighted	w2v	40.0618
내사	0	weighted	w2v	40.0523
답장	0	weighted	w2v	40.0665
기지	1	weighted	w2v	40.0808
감수	1	weighted	w2v	40.095
개입	1	weighted	w2v	40.0855
필요	0	weighted	w2v	40.076
썰매	0	weighted	w2v	40.0665
근간	1	weighted	w2v	40.0807
시비	1	weighted	w2v	40.0712
송	1	weighted	w2v	40.0854
수중	0	weighted	w2v	40.0759
두발	0	weighted	w2v	40.0901
유네스코	0	weighted	w2v	40.0806
평양	0	weighted	w2v	40.0711
모텔	0	weighted	w2v	40.0616
맘	1	weighted	w2v	40.0758
안목	1	weighted	w2v	40.09
입당	0	weighted	w2v	40.1042
심문	1	weighted	w2v	40.0947
위임	0	weighted	w2v	40.1088
기대	1	weighted	w2v	40.123
아이	1	weighted	w2v	40.1372
우편	0	weighted	w2v	40.1277
현명	1	weighted	w2v	40.1418
해임	0	weighted	w2v	40.156
편안	0	weighted	w2v	40.1465
중증	0	weighted	w2v	40.137
극동	0	weighted	w2v	40.1275
행복	1	weighted	w2v	40.1417
진작	0	weighted	w2v	40.1558
정산	0	weighted	w2v	40.1463
광장	0	weighted	w2v	40.1369
기업	1	weighted	w2v	40.151
역풍	1	weighted	w2v	40.1415
국기	0	weighted	w2v	40.1556
주인	1	weighted	w2v	40.1697
꼴	0	weighted	w2v	40.1603
만기	1	weighted	w2v	40.1508
도모	0	weighted	w2v	40.1649
구사	1	weighted	w2v	40.179
네오콘	0	weighted	w2v	40.1931
선법	0	weighted	w2v	40.2072
농구	0	weighted	w2v	40.1977
연인	0	weighted	w2v	40.2118
문체	0	weighted	w2v	40.2258
배낭	0	weighted	w2v	40.2164
불참	0	weighted	w2v	40.2304
애	1	weighted	w2v	40.2445
종사	0	weighted	w2v	40.235
편대	0	weighted	w2v	40.2256
여행	1	weighted	w2v	40.2396
바텐더	0	weighted	w2v	40.2302
동작	1	weighted	w2v	40.2442
일환	0	weighted	w2v	40.2582
부친	0	weighted	w2v	40.2488
직급	0	weighted	w2v	40.2628
유류	0	weighted	w2v	40.2533
모욕	0	weighted	w2v	40.2674
일	1	weighted	w2v	40.2814
준장	0	weighted	w2v	40.2719
형	1	weighted	w2v	40.2859
실각	0	weighted	w2v	40.2765
요리	1	weighted	w2v	40.2905
유신	0	weighted	w2v	40.281
대회	1	weighted	w2v	40.2716
아스콘	0	weighted	w2v	40.2622
창당	0	weighted	w2v	40.2527
입	1	weighted	w2v	40.2433
세균	0	weighted	w2v	40.2339
하노이	0	weighted	w2v	40.2245
나이지리아	0	weighted	w2v	40.2385
제출	1	weighted	w2v	40.2525
수은	0	weighted	w2v	40.2664
호기	0	weighted	w2v	40.257
방벽	0	weighted	w2v	40.2476
부천	0	weighted	w2v	40.2382
대여	0	weighted	w2v	40.2288
수석	0	weighted	w2v	40.2428
비자	0	weighted	w2v	40.2334
사계	0	weighted	w2v	40.2473
분열	1	weighted	w2v	40.2613
샴페인	0	weighted	w2v	40.2519
범인	0	weighted	w2v	40.2425
미달	0	weighted	w2v	40.2564
무료	0	weighted	w2v	40.2703
피해	1	weighted	w2v	40.2842
계획	1	weighted	w2v	40.2982
의자	1	weighted	w2v	40.2888
프랑스	1	weighted	w2v	40.3027
이내	0	weighted	w2v	40.2933
단추	0	weighted	w2v	40.3072
강좌	0	weighted	w2v	40.3211
풍성	0	weighted	w2v	40.3117
확진	0	weighted	w2v	40.3023
거리	1	weighted	w2v	40.3162
열매	0	weighted	w2v	40.3301
레이스	0	weighted	w2v	40.3207
진찰	0	weighted	w2v	40.3113
분진	0	weighted	w2v	40.302
위력	0	weighted	w2v	40.3158
의결	0	weighted	w2v	40.3065
메탄올	0	weighted	w2v	40.3203
유대	0	weighted	w2v	40.311
이민	0	weighted	w2v	40.3016
봄	0	weighted	w2v	40.3155
이탈리아	0	weighted	w2v	40.3061
킹	0	weighted	w2v	40.2968
대세	0	weighted	w2v	40.2874
노	0	weighted	w2v	40.3013
유에스	0	weighted	w2v	40.2919
아테네	0	weighted	w2v	40.2826
수칙	0	weighted	w2v	40.2733
출점	0	weighted	w2v	40.2871
적시	1	weighted	w2v	40.3009
전화	1	weighted	w2v	40.2916
본사	0	weighted	w2v	40.2823
원조	1	weighted	w2v	40.2961
정자	1	weighted	w2v	40.3099
모가지	0	weighted	w2v	40.3237
진짜	0	weighted	w2v	40.3375
점검	0	weighted	w2v	40.3513
백	1	weighted	w2v	40.342
거래	1	weighted	w2v	40.3557
변수	0	weighted	w2v	40.3464
기아	0	weighted	w2v	40.3602
편집	0	weighted	w2v	40.3509
비법	0	weighted	w2v	40.3416
시인	1	weighted	w2v	40.3553
통로	1	weighted	w2v	40.3691
남획	0	weighted	w2v	40.3598
과열	1	weighted	w2v	40.3735
혼자	0	weighted	w2v	40.3642
강	1	weighted	w2v	40.378
추석	0	weighted	w2v	40.3687
저서	0	weighted	w2v	40.3824
규격	0	weighted	w2v	40.3731
부품	0	weighted	w2v	40.3868
접속	0	weighted	w2v	40.3775
종류	1	weighted	w2v	40.3913
간접	0	weighted	w2v	40.382
곤충	0	weighted	w2v	40.3727
몽니	0	weighted	w2v	40.3634
최상	0	weighted	w2v	40.3771
확산	1	weighted	w2v	40.3678
합창	0	weighted	w2v	40.3815
총	0	weighted	w2v	40.3722
매매	0	weighted	w2v	40.363
팔	0	weighted	w2v	40.3537
운반	0	weighted	w2v	40.3674
이닝	0	weighted	w2v	40.3581
체력	0	weighted	w2v	40.3718
요가	0	weighted	w2v	40.3855
치과	0	weighted	w2v	40.3992
전세	1	weighted	w2v	40.4128
교토	0	weighted	w2v	40.4265
야근	0	weighted	w2v	40.4172
열차	0	weighted	w2v	40.408
방제	0	weighted	w2v	40.4216
실장	0	weighted	w2v	40.4124
음모	0	weighted	w2v	40.4031
사이클	0	weighted	w2v	40.4168
서류	0	weighted	w2v	40.4075
내신	0	weighted	w2v	40.3983
선출	0	weighted	w2v	40.389
지장	0	weighted	w2v	40.4027
간병	0	weighted	w2v	40.4163
내레이션	0	weighted	w2v	40.407
메일	1	weighted	w2v	40.4207
측정	0	weighted	w2v	40.4343
유사	1	weighted	w2v	40.4479
부문	0	weighted	w2v	40.4615
경칩	0	weighted	w2v	40.4523
설문	0	weighted	w2v	40.443
의류	0	weighted	w2v	40.4566
해결	1	weighted	w2v	40.4474
카르텔	0	weighted	w2v	40.4382
약세	0	weighted	w2v	40.4289
솔로몬	0	weighted	w2v	40.4425
피사로	0	weighted	w2v	40.4333
중점	0	weighted	w2v	40.4241
내장	0	weighted	w2v	40.4149
반격	0	weighted	w2v	40.4057
말기	1	weighted	w2v	40.3964
즉답	0	weighted	w2v	40.3872
선장	0	weighted	w2v	40.378
맹꽁이	0	weighted	w2v	40.3689
리셉션	0	weighted	w2v	40.3597
공금	0	weighted	w2v	40.3732
초조	0	weighted	w2v	40.3641
실형	0	weighted	w2v	40.3776
서면	0	weighted	w2v	40.3912
체격	0	weighted	w2v	40.382
대수	1	weighted	w2v	40.3955
전제	0	weighted	w2v	40.4091
압력	1	weighted	w2v	40.4226
시사	1	weighted	w2v	40.4362
유의	0	weighted	w2v	40.4497
판도	0	weighted	w2v	40.4632
게임	1	weighted	w2v	40.4767
슬럼프	0	weighted	w2v	40.4675
충성	0	weighted	w2v	40.4584
당대	0	weighted	w2v	40.4492
대두	1	weighted	w2v	40.4627
고철	0	weighted	w2v	40.4762
무단	0	weighted	w2v	40.4897
형법	0	weighted	w2v	40.4805
물량	0	weighted	w2v	40.4713
시대	1	weighted	w2v	40.4622
순수	1	weighted	w2v	40.4757
급	0	weighted	w2v	40.4891
납	0	weighted	w2v	40.48
차남	0	weighted	w2v	40.4708
승객	0	weighted	w2v	40.4843
대통령	1	weighted	w2v	40.4977
상인	0	weighted	w2v	40.5112
목사	1	weighted	w2v	40.5246
동물	0	weighted	w2v	40.5155
규칙	0	weighted	w2v	40.5063
농업	0	weighted	w2v	40.4972
칼	0	weighted	w2v	40.5106
보살핌	0	weighted	w2v	40.5015
화음	0	weighted	w2v	40.5149
코스피	0	weighted	w2v	40.5058
동시	1	weighted	w2v	40.5192
기금	0	weighted	w2v	40.51
로테이션	0	weighted	w2v	40.5009
금연	1	weighted	w2v	40.4918
수조	0	weighted	w2v	40.4826
냉담	0	weighted	w2v	40.4961
감성	0	weighted	w2v	40.5095
위	1	weighted	w2v	40.5229
적발	1	weighted	w2v	40.5137
마산	0	weighted	w2v	40.5046
예외	0	weighted	w2v	40.518
컨소시엄	0	weighted	w2v	40.5089
마술	0	weighted	w2v	40.4998
선열	0	weighted	w2v	40.4907
스키	0	weighted	w2v	40.4815
유로존	0	weighted	w2v	40.4724
삼삼오오	0	weighted	w2v	40.4858
법률	1	weighted	w2v	40.4992
모레	0	weighted	w2v	40.5126
공전	0	weighted	w2v	40.5035
여권	1	weighted	w2v	40.4944
최초	0	weighted	w2v	40.4853
닭	0	weighted	w2v	40.4987
사례	1	weighted	w2v	40.4896
실사	0	weighted	w2v	40.5029
통신	1	weighted	w2v	40.4938
압도	0	weighted	w2v	40.4847
역린	0	weighted	w2v	40.4757
유인	0	weighted	w2v	40.4666
여신	0	weighted	w2v	40.4799
한약	0	weighted	w2v	40.4709
폐지	1	weighted	w2v	40.4842
고삐	0	weighted	w2v	40.4751
장인	0	weighted	w2v	40.4661
상식	1	weighted	w2v	40.457
강성	0	weighted	w2v	40.4703
자행	0	weighted	w2v	40.4837
학업	0	weighted	w2v	40.4746
방패	0	weighted	w2v	40.4655
용기	0	weighted	w2v	40.4789
분홍	0	weighted	w2v	40.4922
간격	0	weighted	w2v	40.5055
녹색	0	weighted	w2v	40.5188
우익	0	weighted	w2v	40.5321
인하	1	weighted	w2v	40.523
소련	0	weighted	w2v	40.514
황	1	weighted	w2v	40.5049
고정	1	weighted	w2v	40.4959
엄정	0	weighted	w2v	40.4868
화백	0	weighted	w2v	40.5001
국제	1	weighted	w2v	40.4911
옵서버	0	weighted	w2v	40.482
일상	1	weighted	w2v	40.473
장마	0	weighted	w2v	40.464
자택	0	weighted	w2v	40.4773
공연	1	weighted	w2v	40.4905
전후	1	weighted	w2v	40.5038
즉시	0	weighted	w2v	40.517
윤기	0	weighted	w2v	40.5303
기도	1	weighted	w2v	40.5213
반영	1	weighted	w2v	40.5122
당부	0	weighted	w2v	40.5032
성능	0	weighted	w2v	40.5165
부착	0	weighted	w2v	40.5075
근조	0	weighted	w2v	40.4984
공시	1	weighted	w2v	40.4894
채택	0	weighted	w2v	40.4804
피폐	0	weighted	w2v	40.4714
절경	0	weighted	w2v	40.4624
파주	0	weighted	w2v	40.4534
선로	0	weighted	w2v	40.4444
상자	1	weighted	w2v	40.4577
동	1	weighted	w2v	40.4709
어버이	0	weighted	w2v	40.4619
바지	0	weighted	w2v	40.4529
벌금	1	weighted	w2v	40.4661
척결	0	weighted	w2v	40.4794
오	1	weighted	w2v	40.4704
청소	0	weighted	w2v	40.4614
털	0	weighted	w2v	40.4524
브레인	0	weighted	w2v	40.4435
위성	1	weighted	w2v	40.4567
누나	0	weighted	w2v	40.4477
칼럼니스트	0	weighted	w2v	40.4387
대화	1	weighted	w2v	40.4519
소유	1	weighted	w2v	40.4651
부근	0	weighted	w2v	40.4783
배임	0	weighted	w2v	40.4693
제공	1	weighted	w2v	40.4825
차치	0	weighted	w2v	40.4736
증설	0	weighted	w2v	40.4646
제명	0	weighted	w2v	40.4557
만루	0	weighted	w2v	40.4467
고찰	0	weighted	w2v	40.4378
퇴출	0	weighted	w2v	40.4288
평전	0	weighted	w2v	40.442
하이브리드	0	weighted	w2v	40.4331
사채	1	weighted	w2v	40.4462
과학	0	weighted	w2v	40.4594
동양	0	weighted	w2v	40.4504
플레이트	0	weighted	w2v	40.4415
미디어	0	weighted	w2v	40.4326
콘퍼런스	0	weighted	w2v	40.4457
인체	0	weighted	w2v	40.4589
처신	0	weighted	w2v	40.4499
초심	0	weighted	w2v	40.441
기존	0	weighted	w2v	40.4321
실무	0	weighted	w2v	40.4232
승마	0	weighted	w2v	40.4363
의회	0	weighted	w2v	40.4494
참전	0	weighted	w2v	40.4405
외곽	0	weighted	w2v	40.4536
출처	0	weighted	w2v	40.4447
막후	0	weighted	w2v	40.4358
기부	0	weighted	w2v	40.4269
일축	0	weighted	w2v	40.418
표지	0	weighted	w2v	40.4092
개인	1	weighted	w2v	40.4003
자	0	weighted	w2v	40.4134
산적	0	weighted	w2v	40.4045
개정	1	weighted	w2v	40.4176
거리낌	1	weighted	w2v	40.4087
계좌	0	weighted	w2v	40.3998
의아	0	weighted	w2v	40.4129
토양	1	weighted	w2v	40.426
응대	0	weighted	w2v	40.4171
목동	0	weighted	w2v	40.4083
연금	0	weighted	w2v	40.4213
역점	0	weighted	w2v	40.4125
중동	0	weighted	w2v	40.4255
스타일	1	weighted	w2v	40.4167
파행	0	weighted	w2v	40.4078
복권	1	weighted	w2v	40.4209
피지컬	0	weighted	w2v	40.412
전장	0	weighted	w2v	40.4032
들러리	0	weighted	w2v	40.3943
잠깐	0	weighted	w2v	40.4074
식물	0	weighted	w2v	40.3985
행태	0	weighted	w2v	40.3897
나가사키	0	weighted	w2v	40.4027
신설	0	weighted	w2v	40.4158
논어	0	weighted	w2v	40.4288
보급	1	weighted	w2v	40.4418
경향	1	weighted	w2v	40.433
숙고	0	weighted	w2v	40.4241
사료	1	weighted	w2v	40.4372
단체	1	weighted	w2v	40.4283
지식	1	weighted	w2v	40.4413
판정	0	weighted	w2v	40.4543
처형	1	weighted	w2v	40.4455
취임	0	weighted	w2v	40.4367
전경련	0	weighted	w2v	40.4279
치졸	0	weighted	w2v	40.419
모녀	0	weighted	w2v	40.432
시술	0	weighted	w2v	40.445
흥미	0	weighted	w2v	40.458
감독	1	weighted	w2v	40.471
운전	0	weighted	w2v	40.4622
유리	1	weighted	w2v	40.4752
일심	0	weighted	w2v	40.4663
곳	1	weighted	w2v	40.4793
도착	0	weighted	w2v	40.4923
감시	1	weighted	w2v	40.4834
예단	1	weighted	w2v	40.4964
대책	1	weighted	w2v	40.5094
지진	0	weighted	w2v	40.5223
강구	1	weighted	w2v	40.5135
시립	0	weighted	w2v	40.5264
언니	1	weighted	w2v	40.5394
컷	0	weighted	w2v	40.5306
납부	0	weighted	w2v	40.5435
위험	0	weighted	w2v	40.5564
상정	0	weighted	w2v	40.5693
권총	0	weighted	w2v	40.5822
찬반	0	weighted	w2v	40.5951
물성	0	weighted	w2v	40.5863
빈약	0	weighted	w2v	40.5992
소양	0	weighted	w2v	40.5904
원가	1	weighted	w2v	40.6033
오스트리아	0	weighted	w2v	40.5945
포럼	0	weighted	w2v	40.5857
고	1	weighted	w2v	40.5769
만족	1	weighted	w2v	40.5898
용퇴	0	weighted	w2v	40.581
인구	1	weighted	w2v	40.5938
친위	0	weighted	w2v	40.585
맛	1	weighted	w2v	40.5763
면허	0	weighted	w2v	40.5675
선생	1	weighted	w2v	40.5587
민관	0	weighted	w2v	40.5716
화두	1	weighted	w2v	40.5628
균열	0	weighted	w2v	40.554
주장	1	weighted	w2v	40.5669
음반	0	weighted	w2v	40.5581
여사	0	weighted	w2v	40.5493
고속	0	weighted	w2v	40.5405
감원	0	weighted	w2v	40.5318
채	0	weighted	w2v	40.5446
진도	1	weighted	w2v	40.5359
브리튼	0	weighted	w2v	40.5271
상권	1	weighted	w2v	40.54
무장	1	weighted	w2v	40.5312
커플	0	weighted	w2v	40.544
주검	0	weighted	w2v	40.5353
강서	0	weighted	w2v	40.5481
왕성	0	weighted	w2v	40.5609
중간	1	weighted	w2v	40.5738
국유	0	weighted	w2v	40.565
송치	0	weighted	w2v	40.5778
신생	0	weighted	w2v	40.5691
대전	1	weighted	w2v	40.5819
전거	0	weighted	w2v	40.5732
조	1	weighted	w2v	40.5644
묘지	0	weighted	w2v	40.5772
메시지	1	weighted	w2v	40.5685
밀집	0	weighted	w2v	40.5597
자세	1	weighted	w2v	40.5725
대선	1	weighted	w2v	40.5638
제안	1	weighted	w2v	40.5766
두통	0	weighted	w2v	40.5679
보호	1	weighted	w2v	40.5806
행차	0	weighted	w2v	40.5934
메리트	0	weighted	w2v	40.6062
주행	0	weighted	w2v	40.619
입대	0	weighted	w2v	40.6317
짝	1	weighted	w2v	40.623
발의	0	weighted	w2v	40.6143
성사	1	weighted	w2v	40.6055
나트륨	0	weighted	w2v	40.5968
영향	1	weighted	w2v	40.6096
전말	0	weighted	w2v	40.6223
색상	0	weighted	w2v	40.6136
고급	1	weighted	w2v	40.6263
지사	1	weighted	w2v	40.6391
역순	0	weighted	w2v	40.6304
앤드	0	weighted	w2v	40.6431
묘수	0	weighted	w2v	40.6344
미스	0	weighted	w2v	40.6257
똥	0	weighted	w2v	40.617
동기	1	weighted	w2v	40.6297
교민	0	weighted	w2v	40.6424
패킷	0	weighted	w2v	40.6551
이슈	0	weighted	w2v	40.6464
미국	1	weighted	w2v	40.6591
검색	0	weighted	w2v	40.6718
마디	1	weighted	w2v	40.6845
난센스	0	weighted	w2v	40.6758
땀	0	weighted	w2v	40.6671
체질	0	weighted	w2v	40.6798
사범	0	weighted	w2v	40.6925
파벌	0	weighted	w2v	40.6838
주말	0	weighted	w2v	40.6751
임금	0	weighted	w2v	40.6664
예고	0	weighted	w2v	40.6577
곁	0	weighted	w2v	40.649
발부	0	weighted	w2v	40.6403
스릴	0	weighted	w2v	40.6317
계정	1	weighted	w2v	40.6443
태양	0	weighted	w2v	40.657
미스터리	0	weighted	w2v	40.6483
부대	1	weighted	w2v	40.661
다큐	0	weighted	w2v	40.6523
오찬	0	weighted	w2v	40.665
황사	0	weighted	w2v	40.6776
재개	1	weighted	w2v	40.6689
러시	0	weighted	w2v	40.6603
수분	0	weighted	w2v	40.6516
분유	0	weighted	w2v	40.643
역임	0	weighted	w2v	40.6343
당사	0	weighted	w2v	40.6469
천거	0	weighted	w2v	40.6383
거장	0	weighted	w2v	40.6297
